"ID","AREA_calc","Total.N.19.11","PopDen1900","PopDen1910","PopDen1920","PopDen1930","PopDen1940","PopDen1950","PopDen1960","PopDen1970","PopDen1980","PopDen1990","PopDen2000","PopDenEst2007","Income1999","Dist2PortM","RdLengthKM","Forestland","HostSppCnt","TreeDen","ABL_pres","ALB_pres","AOW_pres","BBD_pres","BC_pres","BEBB_pres","BL_pres","BM_pres","BVW_pres","BWA_pres","CB_pres","CBT_pres","CDC_pres","CHS_pres","CS_pres","DED_pres","DWA_pres","EAB_pres","EFW_pres","EHS_pres","EL_pres","ELB_pres","ELC_pres","ELM_pres","EP_pres","EPLR_pres","EPNM_pres","EPS_pres","EPSM_pres","ESB_pres","ESGA_pres","ESN_pres","EWLS_pres","GM_pres","GSA_pres","HWA_pres","IBT_pres","IPS_pres","IWLB_pres","JB_pres","JCLB_pres","JS_pres","LC_pres","LS_pres","LW_pres","MAS_pres","MPB_pres","MPEB_pres","MW_pres","OS_pres","OW_pres","PFW_pres","PHM_pres","POCRD_pres","PRR_pres","PS_pres","PSB_pres","PT_pres","PWB_pres","RLP_pres","RPBB_pres","RPS_pres","SB_pres","SC_pres","SEEBB_pres","SM_pres","SOD_pres","SWW_pres","WM_pres","WPBR_pres","WS_pres","CRS_pres","EBB_pres","GOS_pres","CCS_pres","SBS_pres","SJS_pres","PTB_pres","X_coord","Y_coord"
8556,5381595057,11423055.6,-0.298856699451621,-0.285439342968506,-0.276925991894598,-0.280216547074049,-0.272776408950256,-0.276491033576797,-0.279409558114821,-0.279602733440352,-0.275696027627747,-0.277294561076167,-0.275140513544513,-0.273928003184087,-0.250817808925143,2.009965671293,-0.119462614644281,0.080875671978893,-0.135081612114569,-0.12605333530817,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0.7639396,0,0,0,0,0,0.100761771,1,0,52167.9805,1017313.635
8557,7324487821,26687941.5,-0.323824283418942,-0.313938695921806,-0.30399087674989,-0.305081110958134,-0.298352448149552,-0.299817475921421,-0.300426429403814,-0.29937131659759,-0.2961336608585,-0.294495337479101,-0.29196739514657,-0.290198430343667,0.0370611067120293,1.85641339405634,-0.348077831831193,1.566770026484,-0.16063989690197,-0.0989256509941305,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,102167.9805,1017313.635
8728,5838882620,13469761.83,-0.309569267411903,-0.301033745754606,-0.292803711051514,-0.296211879000914,-0.289133004055896,-0.292344646931233,-0.296454811963451,-0.295911472711647,-0.292469713628867,-0.289816438398543,-0.285843180072203,-0.284170024427444,-0.271736803585406,2.00629223616641,-0.55914393667229,0.255754993824619,-0.229509173035433,-0.123725058157237,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0.781668453,0,0,0,0,0,0,1,0,52167.9805,1067313.635
8729,6920831911,27584740.48,-0.331223913717924,-0.324238587473619,-0.316538535656527,-0.31138057780655,-0.306349783025527,-0.307478533287652,-0.306794753343528,-0.308289084254392,-0.30805318265336,-0.309096201384528,-0.310723719894266,-0.312160377066838,0.388516617534542,1.82830980843186,-0.476889202848747,1.82626630397224,-0.253523108251652,-0.0950142174418736,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,102167.9805,1067313.635
8900,4524454448,8740310.396,-0.320415988056968,-0.313703144621436,-0.310663515855894,-0.305239368500587,-0.298651661405116,-0.301152000895761,-0.305791044778872,-0.307184930138597,-0.305976496035708,-0.301705238074415,-0.298988573976222,-0.300254189385025,-0.0456936654815357,2.0349861319808,-1.01724692885735,0.00672150306512909,-0.338853416955331,-0.126575915774595,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,52167.9805,1117313.635
8901,4667473511,12046335.55,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.318672252360799,-0.313342145206205,-0.316394763490286,-0.318343048306323,-0.319291761656019,-0.31995914545801,-0.319025399884515,-0.317690632280534,-0.318968537252999,-0.0575905827964419,1.97578076959579,-1.28437666306592,0.307208788284878,-0.342344102206522,-0.115158446946076,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,102167.9805,1117313.635
9072,4667473511,12046335.55,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.318672252360799,-0.313342145206205,-0.316394763490286,-0.318343048306323,-0.319291761656019,-0.31995914545801,-0.319025399884515,-0.317690632280534,-0.318968537252999,-0.0575905827964419,1.97578076959579,-1.28437666306592,0.307208788284878,-0.342344102206522,-0.115158446946076,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,52167.9805,1167313.635
9073,4667473511,12046335.55,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.318672252360799,-0.313342145206205,-0.316394763490286,-0.318343048306323,-0.319291761656019,-0.31995914545801,-0.319025399884515,-0.317690632280534,-0.318968537252999,-0.0575905827964419,1.97578076959579,-1.28437666306592,0.307208788284878,-0.342344102206522,-0.115158446946076,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,102167.9805,1167313.635
9037,6482479168,0,-0.319234926399124,-0.308708622493166,-0.310872629861574,-0.315385764699394,-0.30892956857566,-0.3026275023193,-0.286752244354601,-0.29123472911518,-0.284829422995421,-0.28048963099319,-0.264360703931205,-0.258167770975805,-0.392016313216271,1.23019904516135,0.211043980678274,-0.0660600388066442,-0.722645649957093,-0.159022557593275,0,0,0,0,0,1,1,0,1,0.308981201,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.308981201,0.308981201,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,-1697832.02,1167313.635
9038,5914545257,0,-0.28043701145273,-0.218959670027672,-0.221276061205228,-0.220062804096977,-0.211182513775142,-0.178033383949205,-0.144524329802128,-0.14026528128214,-0.0993867809853442,-0.0866365211069056,-0.0458347575156314,-0.0217098647811065,-0.0951903969523191,1.30703372146398,0.20550089666385,0.73805137314291,-0.514978983138617,-0.159022557593275,0,0,0,0,0,1,1,0,1,0.539318387,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.799889363,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.739429025,0.739429025,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,-1647832.02,1167313.635
9209,8970293124,0,-0.321589272276795,-0.311636527699541,-0.311126684490983,-0.313570538167606,-0.30766900228012,-0.301980033528928,-0.293740383061459,-0.295191365129326,-0.288204886863522,-0.283504519702952,-0.270661998663347,-0.2661646539592,-0.463016041082122,1.29289567965336,-0.0870259238096808,0.727652952430288,-0.714863171413342,-0.159022557593275,0,0,0,0,0,1,1,0,1,0.52253936,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.52253936,0.52253936,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,-1697832.02,1217313.635
9210,6227389434,0,-0.310916731233139,-0.295496793753958,-0.299807376078773,-0.305186181527256,-0.3047226103659,-0.305990625566715,-0.306705857221894,-0.308251381818492,-0.297934320474505,-0.296650790154256,-0.288101024246153,-0.286636826825343,-0.284977837273278,1.32409322839809,-0.144161355000746,0.880213287872452,-0.568488821647182,-0.159022557593275,0,0,0,0,0,1,1,0,1,0.674241229,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.674241229,0.674241229,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,-1647832.02,1217313.635
9381,11494617905,0,-0.324705678001728,-0.318762322445896,-0.315556711298439,-0.315152458975701,-0.310618111977006,-0.307814225835816,-0.310504110854378,-0.310424537506633,-0.305543292117808,-0.303292270042426,-0.298234378327866,-0.298092049930442,-0.709369579941771,1.38832070535836,-0.553611578258315,2.26212253071063,-0.577172474066711,-0.159022557593275,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,-1697832.02,1267313.635
9382,6301886334,0,-0.314429216415032,-0.297759675367796,-0.301483459788536,-0.305826433412883,-0.304565587068261,-0.306010985036752,-0.307015007775527,-0.307807767948993,-0.292541655611162,-0.289814222558512,-0.278603069171312,-0.27651048441331,-0.535604660149844,1.36555010455339,-0.534146827351227,1.67597586098728,-0.482451535457059,-0.159022557593275,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,-1647832.02,1267313.635
9553,11494617905,0,-0.324705678001728,-0.318762322445896,-0.315556711298439,-0.315152458975701,-0.310618111977006,-0.307814225835816,-0.310504110854378,-0.310424537506633,-0.305543292117808,-0.303292270042426,-0.298234378327866,-0.298092049930442,-0.709369579941771,1.38832070535836,-0.553611578258315,2.26212253071063,-0.577172474066711,-0.159022557593275,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,-1697832.02,1317313.635
9554,10273618170,0,-0.320762559542909,-0.30850657719384,-0.308053831290146,-0.309365408301545,-0.305581434536711,-0.303845869481046,-0.306231169776597,-0.306424672826809,-0.296646112003154,-0.293917095871968,-0.285304210441377,-0.284262429299153,-0.632759693885134,1.381548289193,-0.520200532638508,2.07869832861342,-0.560517189494709,-0.159022557593275,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,-1647832.02,1317313.635
9039,4947876737,6450021.501,-0.271888140838927,-0.189177447661006,-0.189417296329268,-0.182961307827486,-0.1695357350795,-0.124716461478541,-0.0791000788316594,-0.0688205507653244,0.00158675298897052,0.0257294879591763,0.107115582085813,0.157731787020136,0.00530236412816342,1.32516005652453,0.264070003094994,1.0363425951235,-0.366073863729818,-0.126864993800919,0,0,0,0,0,1,0.815344559,0,1,0.358087074,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.358087074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0.815344559,1,0,0.815344559,1,0,0,0,0,0,1,1,0,0,0,1,0.815344559,0,0,0,0,0,1,0.815344559,-1597832.02,1167313.635
9211,5296416963,0,-0.267945295193935,-0.17814958399231,-0.173918269990857,-0.167478911633246,-0.153628244344407,-0.101134560380407,-0.0494710191206359,-0.042231923405436,0.0214070431993162,0.0416997925086303,0.105371589886217,0.143511316454094,-0.0856511588654239,1.33807638480237,0.107667060396273,0.952280016922477,-0.403589681311952,-0.159022557593275,0,0,0,0,0,1,1,0,1,0.439184968,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.439184968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,-1597832.02,1217313.635
9383,5580348032,0,-0.317038675208534,-0.297187689197126,-0.293595527074067,-0.29664050542725,-0.295663704100702,-0.296253075902857,-0.297860788439486,-0.299701166976556,-0.280691721792566,-0.277591853608011,-0.261534430658708,-0.257771416566764,-0.421979859359807,1.3826307999412,-0.563798062745733,1.30360368665429,-0.449611652563135,-0.159022557593275,0,0,0,0,0,1,1,0,1,0.636372656,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.636372656,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,-1597832.02,1267313.635
9384,5018449632,25276894.37,-0.323345820936387,-0.302166103772927,-0.297301475885226,-0.29878634846686,-0.295294839728231,-0.296289505083244,-0.296707760481657,-0.29733032740514,-0.279657963788633,-0.275319719558887,-0.257619821039777,-0.251632302264633,-0.369360730578255,1.41199384624958,-0.615896077497435,1.40658170220448,-0.419275252765086,-0.0582470921598563,0,0,0,0,0,1,0.555372599,0,1,0.353423936,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.353423936,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0.555372599,1,0,0.555372599,1,0,0,0,0,0,1,1,0,0,0,1,0.555372599,0,0,0,0,0,1,0.555372599,-1547832.02,1267313.635
9555,6610599283,0,-0.308933140578265,-0.277739176120822,-0.285545070317183,-0.292004163016404,-0.29047132101191,-0.291940736443165,-0.293412277696455,-0.294425014341365,-0.269954428259444,-0.265791422265618,-0.24651349837676,-0.242773344492331,-0.402928793008808,1.36123093227174,-0.419966857745714,1.52842276123867,-0.51055106716516,-0.159022557593275,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,-1597832.02,1317313.635
9556,5580348032,0,-0.317038675208534,-0.297187689197126,-0.293595527074067,-0.29664050542725,-0.295663704100702,-0.296253075902857,-0.297860788439486,-0.299701166976556,-0.280691721792566,-0.277591853608011,-0.261534430658708,-0.257771416566764,-0.421979859359807,1.3826307999412,-0.563798062745733,1.30360368665429,-0.449611652563135,-0.159022557593275,0,0,0,0,0,1,1,0,1,0.636372656,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.636372656,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,-1547832.02,1317313.635
9207,10452304678,0,-0.324086087825817,-0.311612980192627,-0.306252718550824,-0.300813101961518,-0.295600814999918,-0.289467841004203,-0.288461301292138,-0.286956456202236,-0.27966630851034,-0.272308715969154,-0.258091734797019,-0.253853627401812,-0.176734680450948,1.32762201128925,-0.348831823519988,1.65784659270338,-0.59070265412716,-0.159022557593275,0,0,0,0,0,1,1,0,1,0.819373597,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.819373597,0.819373597,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,-1797832.02,1217313.635
9208,10341327592,0,-0.326037760145484,-0.314600040275826,-0.312743902982714,-0.314100814131119,-0.305402180846738,-0.296535026650571,-0.284331254266917,-0.285602468171015,-0.276552449980178,-0.269531560473663,-0.251960207441846,-0.245474374462353,-0.575746080472815,1.28788468733571,-0.130842917504704,0.8221483683141,-0.768036430266342,-0.159022557593275,0,0,0,0,0,1,1,0,1,0.535196875,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.535196875,0.535196875,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,-1747832.02,1217313.635
9379,11699848919,0,-0.325682021853861,-0.313226587223513,-0.306790846915552,-0.298974015426978,-0.293314024750486,-0.28722269217729,-0.288614870999189,-0.28799883650305,-0.282548352947702,-0.276181701545094,-0.262947191726848,-0.260074358053686,-0.215112198811917,1.34547248226744,-0.410450305133123,2.25364834689758,-0.516890750010185,-0.159022557593275,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,-1797832.02,1267313.635
9380,13872462489,0,-0.326501294397099,-0.318244502158525,-0.314007341027621,-0.312572125224548,-0.306501908777284,-0.301884026594746,-0.305520922714117,-0.305171430112497,-0.300365219988368,-0.297634769412145,-0.291376212591582,-0.291286579978283,-0.720793288070145,1.39604447897459,-0.507563591166909,2.44361104566014,-0.631253620649308,-0.159022557593275,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,-1747832.02,1267313.635
9551,9611986042,1034470690,-0.310723050359779,-0.284668198961555,-0.278022918314926,-0.268227910963426,-0.262757404812461,-0.253389654323342,-0.249248692929978,-0.243309250651993,-0.223690687638434,-0.203454597863825,-0.167236594649399,-0.148017789871341,0.205071618530156,1.4117638807253,-0.325121133844057,1.95589846459916,-0.436381289492554,3.30430094700379,0,0,0,0,0,1,1,0,1,1,0,0.321282519,0,0,1,0,0,0,0,0,1,0,0,0,0,0.678717481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.678717481,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,-1797832.02,1317313.635
9552,13872462489,0,-0.326501294397099,-0.318244502158525,-0.314007341027621,-0.312572125224548,-0.306501908777284,-0.301884026594746,-0.305520922714117,-0.305171430112497,-0.300365219988368,-0.297634769412145,-0.291376212591582,-0.291286579978283,-0.720793288070145,1.39604447897459,-0.507563591166909,2.44361104566014,-0.631253620649308,-0.159022557593275,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,-1747832.02,1317313.635
9723,11492555348,824042482.9,-0.310646183991545,-0.286647191786592,-0.282862856768761,-0.275752686615458,-0.270569150539096,-0.262736572688893,-0.262756919043478,-0.254199106339544,-0.233108466912537,-0.216113683162086,-0.183789730231989,-0.165021327346686,-0.245236820791689,1.45116303730478,-0.425002479653158,2.08461618334854,-0.535043760131022,2.30712317650759,0,0,0,0,0,1,1,0,1,1,0,0.290461972,0,0,1,0,0,0,0,0,1,0,0,0,0,0.709538028,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.709538028,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,-1797832.02,1367313.635
9724,13872462489,0,-0.326501294397099,-0.318244502158525,-0.314007341027621,-0.312572125224548,-0.306501908777284,-0.301884026594746,-0.305520922714117,-0.305171430112497,-0.300365219988368,-0.297634769412145,-0.291376212591582,-0.291286579978283,-0.720793288070145,1.39604447897459,-0.507563591166909,2.44361104566014,-0.631253620649308,-0.159022557593275,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,-1747832.02,1367313.635
9040,4300836670,25576964.51,-0.274860248088837,-0.185047631965005,-0.182767413588724,-0.1729809752891,-0.156757901673142,-0.107665174808041,-0.0564102184082008,-0.0447522598450857,0.0300561517920324,0.0569616764372521,0.147198812732172,0.204786058411587,0.174252978559488,1.33144704003294,0.293262140261371,0.9493041616437,-0.345969399693603,-0.0604684500407791,0,0,0,0,0,1,0.501866279,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0.501866279,1,0,0.501866279,1,0,0,0,0,0,1,1,0,0,0,1,0.501866279,0,0,0,0,0,1,0.501866279,-1547832.02,1167313.635
9212,4148167190,39093458.27,-0.331223913717924,-0.315518068689772,-0.303727626448374,-0.302493548305639,-0.297931415793544,-0.298666578733447,-0.298509099204564,-0.298918396065697,-0.284961998245664,-0.280527967321871,-0.263690630790296,-0.25647468338744,-0.351012144761343,1.43974128326389,-0.722992643273311,1.33998235053484,-0.369383121993656,-0.00316237262763395,0,0,0,0,0,1,0.312335508,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0.312335508,1,0,0.312335508,1,0,0,0,0,0,1,1,0,0,0,1,0.312335508,0,0,0,0,0,1,0.312335508,-1547832.02,1217313.635
9213,7278029800,110191518.5,-0.331223913717924,-0.317928259054522,-0.311755346817552,-0.312088620951006,-0.308430854405976,-0.308494374217024,-0.305038205740631,-0.300361808976379,-0.293252979495741,-0.290759444152278,-0.280642619207108,-0.276579888437592,-0.698000241017833,1.43160551338254,-0.678654974358482,2.36117939742558,-0.488193706639315,0.0909908793064012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.459235046,0,0.540764954,0.540764954,0,0,0,0,0,0,0,0,0,0.459235046,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,-1497832.02,1217313.635
9385,8151082598,128189297.4,-0.331223913717924,-0.327355257583682,-0.318176354768563,-0.318843130374112,-0.316477525894308,-0.315699091884172,-0.311716612089931,-0.305242800161642,-0.304597618755781,-0.303777004358865,-0.300698958732038,-0.299583775540732,-0.974890871770977,1.44566996050054,-0.728440200573834,2.72610643068913,-0.487430615108476,0.104573229663237,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.254708707,0,0.745291293,0.745291293,0,0,0,0,0,0,0,0,0,0.254708707,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,-1497832.02,1267313.635
9386,8151082598,128189297.4,-0.331223913717924,-0.327355257583682,-0.318176354768563,-0.318843130374112,-0.316477525894308,-0.315699091884172,-0.311716612089931,-0.305242800161642,-0.304597618755781,-0.303777004358865,-0.300698958732038,-0.299583775540732,-0.974890871770977,1.44566996050054,-0.728440200573834,2.72610643068913,-0.487430615108476,0.104573229663237,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.254708707,0,0.745291293,0.745291293,0,0,0,0,0,0,0,0,0,0.254708707,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,-1447832.02,1267313.635
8870,7824221586,115665108.3,-0.331223913717924,-0.326137145035744,-0.320824762226946,-0.321253753275272,-0.319498251949767,-0.318935362184017,-0.315686013230289,-0.311771795458788,-0.310394691673865,-0.310835677480333,-0.30842492839734,-0.307826030090468,-0.893537479478759,1.32932407884235,-0.673639838494688,2.54593640851361,-0.50456981089571,0.0894034570114559,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.484671799,0.484671799,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,-1447832.02,1117313.635
9041,7176347899,108362792.7,-0.321608486513045,-0.306226586964262,-0.306169513665025,-0.303272502843813,-0.299142126067543,-0.297279735302179,-0.294179945238475,-0.289703264767682,-0.275039313028191,-0.272043615319816,-0.249558852391289,-0.236596708001632,-0.531492461553017,1.3166138929026,-0.610630457842947,2.41754988411687,-0.489237263511362,0.090115130435778,0,0,0,0,0,1,0,0,1,0.213397071,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.473123459,0,0.303570628,0.303570628,0,0,0,0,0,0,0,0,0,0.473123459,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,-1497832.02,1167313.635
9042,8695559211,128374995.1,-0.331223913717924,-0.325176841928082,-0.320778215314684,-0.320710807835107,-0.319043138352731,-0.318329505004929,-0.315254147063603,-0.310535917440964,-0.30948939876137,-0.309717119726806,-0.307319920832372,-0.306617018895271,-0.94219121833555,1.35937490960056,-0.636996586042941,2.71901111140627,-0.524848979966559,0.0879652390197088,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.576170325,0.576170325,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,-1447832.02,1167313.635
