"ID","FIA_0010","FIA_0011","FIA_0012","FIA_0015","FIA_0016","FIA_0017","FIA_0018","FIA_0019","FIA_0020","FIA_0021","FIA_0022","FIA_0041","FIA_0042","FIA_0043","FIA_0051","FIA_0057","FIA_0059","FIA_0061","FIA_0062","FIA_0063","FIA_0064","FIA_0065","FIA_0066","FIA_0067","FIA_0068","FIA_0069","FIA_0070","FIA_0071","FIA_0072","FIA_0073","FIA_0081","FIA_0091","FIA_0093","FIA_0094","FIA_0095","FIA_0096","FIA_0097","FIA_0098","FIA_0101","FIA_0102","FIA_0103","FIA_0105","FIA_0106","FIA_0107","FIA_0108","FIA_0109","FIA_0110","FIA_0111","FIA_0112","FIA_0113","FIA_0114","FIA_0115","FIA_0116","FIA_0117","FIA_0118","FIA_0119","FIA_0120","FIA_0121","FIA_0122","FIA_0123","FIA_0124","FIA_0125","FIA_0126","FIA_0127","FIA_0128","FIA_0129","FIA_0130","FIA_0131","FIA_0132","FIA_0133","FIA_0134","FIA_0135","FIA_0136","FIA_0140","FIA_0142","FIA_0143","FIA_0201","FIA_0202","FIA_0211","FIA_0212","FIA_0221","FIA_0222","FIA_0230","FIA_0241","FIA_0242","FIA_0250","FIA_0260","FIA_0261","FIA_0262","FIA_0263","FIA_0264","FIA_0310","FIA_0311","FIA_0312","FIA_0313","FIA_0314","FIA_0315","FIA_0316","FIA_0317","FIA_0318","FIA_0319","FIA_0320","FIA_0321","FIA_0322","FIA_0323","FIA_0330","FIA_0331","FIA_0332","FIA_0334","FIA_0341","FIA_0345","FIA_0351","FIA_0352","FIA_0355","FIA_0356","FIA_0361","FIA_0367","FIA_0370","FIA_0371","FIA_0372","FIA_0373","FIA_0374","FIA_0375","FIA_0378","FIA_0379","FIA_0381","FIA_0391","FIA_0400","FIA_0401","FIA_0402","FIA_0403","FIA_0404","FIA_0405","FIA_0406","FIA_0407","FIA_0408","FIA_0409","FIA_0410","FIA_0421","FIA_0422","FIA_0431","FIA_0450","FIA_0451","FIA_0452","FIA_0460","FIA_0461","FIA_0462","FIA_0463","FIA_0471","FIA_0475","FIA_0481","FIA_0491","FIA_0492","FIA_0500","FIA_0501","FIA_0502","FIA_0510","FIA_0521","FIA_0531","FIA_0540","FIA_0541","FIA_0542","FIA_0543","FIA_0544","FIA_0545","FIA_0546","FIA_0547","FIA_0548","FIA_0551","FIA_0552","FIA_0555","FIA_0571","FIA_0580","FIA_0591","FIA_0600","FIA_0601","FIA_0602","FIA_0611","yFIA_0621","FIA_0631","FIA_0641","FIA_0650","FIA_0651","FIA_0652","FIA_0653","FIA_0654","FIA_0655","FIA_0660","FIA_0680","FIA_0681","FIA_0682","FIA_0691","FIA_0692","FIA_0693","FIA_0694","FIA_0701","FIA_0711","FIA_0712","FIA_0721","FIA_0722","FIA_0730","FIA_0729","FIA_0740","FIA_0741","FIA_0742","FIA_0743","FIA_0744","FIA_0745","FIA_0746","FIA_0747","FIA_0748","FIA_074x","FIA_0749","FIA_0752","FIA_0755","FIA_0756","FIA_0757","FIA_0758","FIA_0760","FIA_0761","FIA_0762","FIA_0763","FIA_0766","FIA_0800","FIA_0801","FIA_0802","FIA_0803","FIA_0804","FIA_0805","FIA_0806","FIA_0807","FIA_0808","FIA_0809","FIA_0810","FIA_0811","FIA_0812","FIA_0813","FIA_0814","FIA_0815","FIA_0816","FIA_0817","FIA_0818","FIA_0819","FIA_0820","FIA_0821","FIA_0822","FIA_0823","FIA_0824","FIA_0825","FIA_0826","FIA_0827","FIA_0828","FIA_0829","FIA_0830","FIA_0831","FIA_0832","FIA_0833","FIA_0834","FIA_0835","FIA_0836","FIA_0837","FIA_0838","FIA_0839","FIA_0840","FIA_0841","FIA_0842","FIA_0843","FIA_0844","FIA_0850","FIA_0901","FIA_0902","FIA_0919","FIA_0920","FIA_0921","FIA_0922","FIA_0927","FIA_0931","FIA_0935","FIA_0950","FIA_0951","FIA_0952","FIA_0953","FIA_0970","FIA_0971","FIA_0972","FIA_0973","FIA_0974","FIA_0975","FIA_0976","FIA_0977","FIA_0981","FIA_0989","FIA_0992","FIA_0993","FIA_0994","FIA_0995","FIA_0996","FIA_0997"
7215,0,0,2575.91521623709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44052.8569446098,0,0,588682.661736424,0,0,0,0,0,0,0,0,57058.2967178831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187089.180374243,48582.0705596999,0,0,2146480.09376788,2379.71746892951,0,0,0,0,0,6704.18103695716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614599.00726727,0,0,0,0,0,0,369.744649304229,0,12269.9275359972,1580775.33883182,0,2166053.02536207,0,0,0,0,0,0,0,0,0,4122.19366659687,0,0,0,0,9297.16562014033,0,0,0,496473.464293727,339316.328265076,0,0,183699.549701032,0,51565.1103997136,0,326.425083966136,0,0,252872.269640934,158908.119118104,0,0,0,89657.2766510245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578.376332299759,0,4115.42608329625,0,0,0,0,760873.895385975,0,789567.519555658,0,0,30734.5456067074,0,0,0,0,0,0,0,0,0,0,0,10634.2853681621,178076.374909605,0,0,0,0,0,0,0,0,0,0,18603.9859436966,0,0,0,0,0,0,0,70526.8654962137,0,0,0,0,0,0,0,0,151906.429757818,77667.6160414115,0,0,333894.944056513,0,0,0,0,0,0,0,0,13187.0868165229,0,377963.888016434,0,0,0,0,201883.593071499,0,0,0,24352.6681701207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26404.2776590399,0,0,0,0,0,0,0,21158.6230365536,82822.3557466463,70466.625982944,0,21196.9852977568,0,47566.5222049236,0,0,0,0,0,0,0,0,25624.0125737663,0,0,0,0,4615.70503085329,0,0,0,0,0,0,0,0,3665.09763677215,17203.1260975863,0,6829.74598576528,0,0,0,0,0,0,0,0,0,0,0,0
6654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63168.6790391831,0,278965.49983569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637029.745751219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4682.5469645292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25891.8594751376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2572.99121019049,0,0,0,0,0,0,0,0,299687.556964321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245256.350581646,0,0,0,0,0,0,0,2494.18533676151,922.482055473481,79544.8175918911,0,6593.66468921869,0,61220.8612053444,0,0,0,0,0,0,0,0,2155.26831634576,0,0,332.997407557325,0,0,0,0,0,0,0,0,0,0,1601.08478183388,4003.41341998812,0,0,4536.5139198729,0,0,0,0,0,0,0,0,0,0,0
6655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73671.09114771,0,325346.248774864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680501.4878099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5461.06629858893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28105.2116745164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.77622092779,0,0,0,0,0,0,0,0,349513.551031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257306.254323631,0,0,0,0,0,0,0,2908.86809853758,1075.8537399327,92769.9232637928,0,7689.92607895999,0,71399.4295052867,0,0,0,0,0,0,0,0,2513.60280120452,0,0,388.361490809228,0,0,0,0,0,0,0,0,0,0,1867.28082163202,4669.02014498299,0,0,5290.75382875275,0,0,0,0,0,0,0,0,0,0,0
6294,0,0,0,246847.490576463,0,0,0,6060337.06442571,0,0,0,0,0,0,0,0,0,0,0,0,0,272128.758661403,29935.5271909775,0,0,0,0,0,0,0,0,0,4268962.42925394,0,0,618041.946613544,0,0,553337.918059312,0,0,0,0,0,6255009.35912163,0,0,0,0,290506.298248957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6283266.87769233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15459.5261604305,11901.600972244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38783.3007099516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2442834.22015279,21317.2664741633,0,64320.3119751354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56920.6917673679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6295,0,0,0,0,0,0,0,8445400.08383302,0,0,0,0,0,0,0,0,0,0,0,0,0,101831.06582792,43167.5171188739,0,0,0,0,0,0,0,0,0,4116109.24414501,0,0,972412.827951632,0,0,872179.44644637,0,0,0,0,0,5190933.87572953,0,0,0,0,439372.40656847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9599389.57900797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24367.5347899838,8714.86061310069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61130.8147166284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2353493.5498464,33600.5920909845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6296,0,0,0,0,0,0,0,3104787.31737473,0,0,0,0,0,0,0,0,0,0,0,0,0,2283444.82136381,15869.699285153,0,0,0,0,0,0,0,0,0,1513207.62205385,0,0,357488.690353016,0,0,320639.834338385,0,0,0,3442.61913136071,0,1908346.02300821,0,0,0,0,161526.731946021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3529029.14291732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8958.25090826152,3203.84924759695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22473.5567704249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991710.315064822,12352.6051039399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6466,0,0,0,0,0,0,0,7080428.7824157,0,0,0,0,0,0,0,0,0,0,0,0,0,149404.322391819,80642.6982542683,0,0,0,0,0,0,0,0,0,3590223.09924899,0,0,707422.351734027,0,0,668720.366230397,0,0,0,0,0,4009454.61177655,0,0,0,0,336877.093159137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846.796323607233,0,0,0,0,0,0,0,8528057.59155716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18683.1584432343,101244.621128901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110265.435515774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2084035.05376538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4801.19484228309,0,760.636557368281,0,24230.9273542764,0,0,0,0,0,0,0,0,0,0,0,0,0,1486.9977308318,0,7808.34644751478,0,0,7775.27669393751,0,0,0,0,4706.02213841783,0,0,1852.70354357416,0,0,0,0,0,0,0,0,0,0,0
6467,0,0,0,0,0,0,0,12708545,0,0,0,0,0,0,0,0,0,0,0,0,0,42076,65369,0,0,0,0,0,0,0,0,0,5674200,0,0,1397188,0,0,1320750,0,0,0,0,0,7115802,0,0,0,0,665346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14536451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36900,13197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3133648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6468,0,0,0,0,0,0,0,3525453.00486094,0,0,0,0,0,0,0,0,0,0,0,0,0,2578127.25280414,18133.888456527,0,0,0,0,0,0,0,0,0,1574068.89932576,0,0,387591.233532685,0,0,366386.71509367,0,0,0,3933.79043954576,0,1973980.93510276,0,0,0,0,184572.353087801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4032528.88965367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10236.3579685455,3660.9543661489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25679.9429134477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013840.76743232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6638,0,0,0,0,0,0,0,7716174.14260914,0,0,0,0,0,0,0,0,0,0,0,0,0,102720.660161772,104046.565465971,0,0,0,0,0,0,0,0,0,3912975.64597588,0,0,749041.005315252,0,0,708062.127480425,0,0,0,0,0,4125433.69989657,0,0,0,0,379454.358580691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11020260.3892994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19782.314975603,7074.9921607868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121112.878648099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2229054.55345589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169680.127980569,0,805.385877636053,0,134215.530997743,0,0,0,0,0,0,0,0,0,0,0,0,0,5622.47755299506,0,12867.3987000744,0,0,33482.1968982462,0,0,0,0,34124.1344103791,0,0,16193.8779226092,0,0,0,0,0,0,0,0,0,0,0
6810,0,0,0,0,0,0,0,8414076.16517681,0,0,0,0,0,0,0,0,0,0,0,0,0,51529.1701622718,113966.638147639,0,0,0,0,0,0,0,0,0,4286049.01592167,0,0,820456.541051575,0,0,775570.629431306,0,0,0,0,0,4518763.3784217,0,0,0,0,415632.533224304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12006327.224871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21668.4128154573,7749.54048578833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125173.795507953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2408380.25931115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180289.531808228,0,0,0,118909.370192615,0,0,0,0,0,0,0,0,0,0,0,0,0,4433.94437307462,0,5038.22143683776,0,0,27656.8423544305,0,0,0,0,31919.653666918,0,0,15589.110356095,0,0,0,0,0,0,0,0,0,0,0
7391,0,0,8916.48862260538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2474.30905951455,0,0,1235.25024900546,0,0,0,0,0,0,0,0,39911.8243861527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24631.6873634957,35165.7657851467,0,0,9585809.04784354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2031525.46488977,0,0,0,0,0,0,0,0,0,5010025.90215011,11628.3685579445,328282.396358122,0,14357.7163669424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321934.530880557,638235.523521806,0,0,433867.043594171,0,18535.0186075061,0,0,0,0,700.935715900507,90199.6551613007,0,0,0,141121.002211586,0,15807.1269741335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236699.041870414,0,505465.770802656,0,0,22732.2819121519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.833187373068,0,0,0,0,0,13991.9373335935,0,6143.65422200051,0,0,0,0,0,0,0,0,0,155081.472808999,0,0,144860.345905857,0,0,0,0,0,0,0,0,0,0,327296.144464813,0,0,0,0,820371.184418563,0,49432.7776326762,0,341142.767347484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773.956744282969,0,145457.203785023,780241.166727965,0,0,0,175189.361593941,0,0,0,0,0,0,0,0,89988.0809608151,0,0,0,0,1802.40352207036,0,8707.57298049052,0,0,587924.49134152,0,15643.7895887117,0,0,26359.0227229493,0,0,876.400612827855,0,0,0,0,0,0,0,0,0,0,0
6490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6635.07848830154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5167.42774804128,0,0,0,76679.570314392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20733.3428944931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6236.81863992774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2962.23845992026,672.788960523761,0,0,0,0,0,3988.07486797571,0,0,0,0,0,0,27821.0617014005,0,0,0,0,0,0,0,0,0,0,0,0,0,11072.4519974824,0,0,0,0,5506.23609434939,0,0,0,0,0,0,0,0,62366.9518538038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44932.3067176101,0,0,0,0,0,0,0,0,328489.522420462,295943.280147138,0,0,0,12254.705499628,0,0,0,0,0,0,0,0,6255.28776998414,0,0,0,0,0,0,5022.48648665482,0,0,0,0,0,0,0,131209.643606759,0,0,2337.15427202172,0,0,0,0,0,0,0,0,0,0,0
6491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600.86430973361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28426.0821957899,0,0,0,73087.2243198551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21042.118725414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5944.63115937802,0,0,0,0,0,0,0,0,0,0,0,0,0,1032.05427148684,0,2823.46113732016,641.269603834661,0,0,0,0,0,3801.23833877835,0,0,0,0,0,0,42193.8183330436,0,0,0,0,0,0,0,0,0,0,0,0,0,7559.77993266842,0,0,0,0,5078.08164221028,0,0,0,0,0,0,0,0,24838.2715597658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40958.3996393731,0,0,0,0,0,0,6906.4623879816,0,0,98403.9020137108,0,6448.62775966173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8859.90189080094,0,0,0,0,9113.6685439871,0,0,0,0,166149.470130559,0,0,24267.6203085022,0,0,0,0,0,0,0,0,0,0,0
7389,0,0,54887.6912560302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462308.744166162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203773.708365931,14626.4596481992,0,0,9028982.76721402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4203808.74541213,0,0,0,0,0,0,0,0,9508.97448503031,6219328.15325959,32602.6943387416,1528761.66214071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879.37163081485,0,0,0,787010.384753004,1146412.57432076,0,0,801345.25921735,0,23879.1415490393,0,309.049415150733,0,0,24155.2963163634,61339.9209352039,0,0,0,111537.853798351,0,18332.0149302483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822807.025728788,0,767190.627308449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6518.60582986781,0,0,0,0,0,15490.1889187921,0,13781.3974784234,0,0,0,0,0,0,0,0,3787.86354043267,110300.861166795,0,0,357122.648065752,0,0,0,0,0,0,0,0,0,5486.83215795563,634011.490443071,0,0,75475.7655135588,0,686746.988453625,0,37210.6133033548,0,371814.323247897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770.72774554995,0,2457.26842554628,451744.087682484,0,0,0,128855.295466276,0,0,0,0,0,0,0,0,0,0,0,0,0,3294.67423155014,0,7461.08799289353,0,0,176948.310382551,0,0,0,0,48521.3165641103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.44932664843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2746.88743188831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36339.2413072895,361.540899927184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278.37767781346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44665.4446794091,0,0,0,0,0,0,0,0,0,0,0,0,0,1267.91743577724,0,0,3437.82270990652,0,0,0,0,0,0,0,0,0,0,0,0,22436.6638881675,0,0,0,0,0,0,0,0,0,0,0,0,0,4260.23035315713,0,0,0,0,0,0,0,0,0,0,0,0,0,238468.664483937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95389.134201537,0,0,0,0,0,0,8484.84844565969,0,0,128781.673324396,0,7922.38140881186,0,10554.61798011,0,0,0,0,0,0,0,0,0,0,0,0,0,19625.9128564929,0,0,0,0,16823.8526133068,0,0,0,0,97034.1165317574,0,0,36350.3151759946,0,0,0,0,0,0,0,0,0,0,0
