"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
-0.318038604384835,-0.318038604384835,-0.318038604384835,-0.318038604384835,-0.318038604384835,-0.318038604384835,-0.318038604384835,-0.318038604384835,-0.318038604384835,-0.318038604384835,-0.318038604384835,-0.318038604384835,-0.307282457085262,-0.305382819966063,-0.302683849979752,-0.293489003250734,-0.285567744160967,-0.279967133835183,-0.267855550110976,-0.248156297755261,-0.241431906593367
-0.316324457520738,-0.316324457520738,-0.316324457520738,-0.316324457520738,-0.316324457520738,-0.316324457520738,-0.316324457520738,-0.316324457520738,-0.316324457520738,-0.316324457520738,-0.316324457520738,-0.316324457520738,-0.306642186154258,-0.306230957865705,-0.304957738714706,-0.297902424566098,-0.292092456734772,-0.287157691687684,-0.277916069750522,-0.262172053536496,-0.256557549434611
-0.326017334700374,-0.326017334700374,-0.326017334700374,-0.326017334700374,-0.326017334700374,-0.326017334700374,-0.326017334700374,-0.326017334700374,-0.326017334700374,-0.326017334700374,-0.326017334700374,-0.326017334700374,-0.318727522341364,-0.316444406942055,-0.31209354937725,-0.306396270128842,-0.302160833996851,-0.301808027201383,-0.297337104724695,-0.286949246731654,-0.281821658735792
-0.323929784498105,-0.323929784498105,-0.323929784498105,-0.323929784498105,-0.323929784498105,-0.323929784498105,-0.323929784498105,-0.323929784498105,-0.323929784498105,-0.323929784498105,-0.323929784498105,-0.323929784498105,-0.316608422478614,-0.314336543988108,-0.308855613700964,-0.30183494346491,-0.295945713053671,-0.295371245837346,-0.28927359254879,-0.275952659325321,-0.268764521764718
-0.318473769951636,-0.318473769951636,-0.318473769951636,-0.318473769951636,-0.318473769951636,-0.318473769951636,-0.318473769951636,-0.318473769951636,-0.318473769951636,-0.318473769951636,-0.318473769951636,-0.318473769951636,-0.31307649636828,-0.310638417505863,-0.30714418263046,-0.301482609459722,-0.297173243639674,-0.294732184001812,-0.289342969969218,-0.277289353110541,-0.271308719860538
-0.316936435289553,-0.316936435289553,-0.316936435289553,-0.316936435289553,-0.316936435289553,-0.316936435289553,-0.316936435289553,-0.316936435289553,-0.316936435289553,-0.316936435289553,-0.316936435289553,-0.316936435289553,-0.309904833542031,-0.30914679357451,-0.309792163395336,-0.305721150323717,-0.301636382387901,-0.298976766551484,-0.294920328476259,-0.285253029485712,-0.28050022642587
-0.321634231063248,-0.321634231063248,-0.321634231063248,-0.321634231063248,-0.321634231063248,-0.321634231063248,-0.321634231063248,-0.321634231063248,-0.321634231063248,-0.321634231063248,-0.321634231063248,-0.321634231063248,-0.312008745090083,-0.309021878108602,-0.311584239563547,-0.306397121912166,-0.29900768992739,-0.297504025141123,-0.29086029671753,-0.278067907770402,-0.270649845562542
-0.326203524711446,-0.326203524711446,-0.326203524711446,-0.326203524711446,-0.326203524711446,-0.326203524711446,-0.326203524711446,-0.326203524711446,-0.326203524711446,-0.326203524711446,-0.326203524711446,-0.326203524711446,-0.321164391971564,-0.314290183787665,-0.314377811241085,-0.309795361203535,-0.305773423330322,-0.303283427667023,-0.300781848188115,-0.294103449732949,-0.289580632036825
-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.319199781028771,-0.314658380763902,-0.315546074393582,-0.309909910713658,-0.304895073844636,-0.302726063136513,-0.299068852114778,-0.291162992554424,-0.285566097929356
-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.319199781028771,-0.314658380763902,-0.315546074393582,-0.309909910713658,-0.304895073844636,-0.302726063136513,-0.299068852114778,-0.291162992554424,-0.285566097929356
-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.325223049554175,-0.319199781028771,-0.314658380763902,-0.315546074393582,-0.309909910713658,-0.304895073844636,-0.302726063136513,-0.299068852114778,-0.291162992554424,-0.285566097929356
-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.320078593520983,-0.317447173295144,-0.313529085595161,-0.313207091657716,-0.309633391366655,-0.31168288707949,-0.311722071909525,-0.310380326549563
-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.320341659945108,-0.316089074197605,-0.313263622188589,-0.312956874435442,-0.309592795861009,-0.312694589754399,-0.312945698479303,-0.31240224778967
-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.324083178047856,-0.322170659255184,-0.315783645597836,-0.314739369710216,-0.31145783395855,-0.312794379296748,-0.313059286558439,-0.310507566645378
-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.322895536560566,-0.318564571046016,-0.314568364259466,-0.31382116317476,-0.310704684873516,-0.313705479258867,-0.314163960816888,-0.313131312802849
-0.326564503415452,-0.326564503415452,-0.326564503415452,-0.326564503415452,-0.326564503415452,-0.326564503415452,-0.326564503415452,-0.326564503415452,-0.326564503415452,-0.326564503415452,-0.326564503415452,-0.326564503415452,-0.322468253653757,-0.317164943517749,-0.31312281156594,-0.312516488521034,-0.312439401489987,-0.310275512695208,-0.314204045093414,-0.314006602509587,-0.314951575742694
-0.323616203470285,-0.323616203470285,-0.323616203470285,-0.323616203470285,-0.323616203470285,-0.323616203470285,-0.323616203470285,-0.323616203470285,-0.323616203470285,-0.323616203470285,-0.323616203470285,-0.323616203470285,-0.318547354759255,-0.317572481876517,-0.316731629019809,-0.317038333000913,-0.31717436487508,-0.315668133102763,-0.318239329436791,-0.318332106389515,-0.31914013394334
-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.32165606944654,-0.317336787996891,-0.317233946495138,-0.317126441138747,-0.314818653312148,-0.318449313400953,-0.318932353598842,-0.319784694174058
-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.32165606944654,-0.317336787996891,-0.317233946495138,-0.317126441138747,-0.314818653312148,-0.318449313400953,-0.318932353598842,-0.319784694174058
-0.324213790741682,-0.324213790741682,-0.324213790741682,-0.324213790741682,-0.324213790741682,-0.324213790741682,-0.324213790741682,-0.324213790741682,-0.324213790741682,-0.324213790741682,-0.324213790741682,-0.324213790741682,-0.320234395291444,-0.31370328979892,-0.315503830058097,-0.316640756057726,-0.316251467893563,-0.312939547320006,-0.314495095627472,-0.314357428884275,-0.314999633517701
-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.311353696550712,-0.31184035246109,-0.312398556256194,-0.311243315752737,-0.305403889112571,-0.307296992623415,-0.306572538580388,-0.307015474896948
-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.311353696550712,-0.31184035246109,-0.312398556256194,-0.311243315752737,-0.305403889112571,-0.307296992623415,-0.306572538580388,-0.307015474896948
-0.322682416648384,-0.322682416648384,-0.322682416648384,-0.322682416648384,-0.322682416648384,-0.322682416648384,-0.322682416648384,-0.322682416648384,-0.322682416648384,-0.322682416648384,-0.322682416648384,-0.322682416648384,-0.314726256483754,-0.305773596528875,-0.312651778682218,-0.314694308536218,-0.314401975373138,-0.312141082894707,-0.313847004891191,-0.313508040653187,-0.314444975071621
-0.325019239660947,-0.325019239660947,-0.325019239660947,-0.325019239660947,-0.325019239660947,-0.325019239660947,-0.325019239660947,-0.325019239660947,-0.325019239660947,-0.325019239660947,-0.325019239660947,-0.325019239660947,-0.319239763303135,-0.309600971337446,-0.31461504323376,-0.315904904015827,-0.31605604738917,-0.31456082981161,-0.316272243055045,-0.315931850687312,-0.316706270809789
-0.322700455068845,-0.322700455068845,-0.322700455068845,-0.322700455068845,-0.322700455068845,-0.322700455068845,-0.322700455068845,-0.322700455068845,-0.322700455068845,-0.322700455068845,-0.322700455068845,-0.322700455068845,-0.317861993203537,-0.311797083740451,-0.313817037202823,-0.31520794357727,-0.314712094456262,-0.311029986478163,-0.312715560603393,-0.312524879700034,-0.313279319942241
-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.314001904940158,-0.314176999602284,-0.314110293917476,-0.314162140454345,-0.311212027904022,-0.313201817257044,-0.312529117196821,-0.312979598565484
-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.305660891312332,-0.305996050154849,-0.306858649064556,-0.305062018652074,-0.297062351426103,-0.299434047778389,-0.298285743359828,-0.298891950727693
-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.314001904940158,-0.314176999602284,-0.314110293917476,-0.314162140454345,-0.311212027904022,-0.313201817257044,-0.312529117196821,-0.312979598565484
-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.305660891312332,-0.305996050154849,-0.306858649064556,-0.305062018652074,-0.297062351426103,-0.299434047778389,-0.298285743359828,-0.298891950727693
-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.331223913717924,-0.302493180538427,-0.305095992744213,-0.307124988384396,-0.308171105706304,-0.306375898836252,-0.308724234032924,-0.306866910058712,-0.308319583472858
-0.329916188733349,-0.329916188733349,-0.329916188733349,-0.329916188733349,-0.329916188733349,-0.329916188733349,-0.329916188733349,-0.329916188733349,-0.329916188733349,-0.329916188733349,-0.329916188733349,-0.329916188733349,-0.319057784557946,-0.295182052686187,-0.296958023166686,-0.302221418532504,-0.303279919774736,-0.296831566280895,-0.300929798004902,-0.29864494180598,-0.299719817111632
